timestamp,count,density,smoothed
2026-04-26T15:19:59.444312+00:00,153,High,152.74699660666187
2026-04-26T15:19:59.837198+00:00,153,High,153.1228976246633
2026-04-26T15:20:00.256888+00:00,153,High,152.7860283372643
2026-04-26T15:20:00.662005+00:00,153,High,153.150219836085
2026-04-26T15:20:01.061614+00:00,153,High,153.4051538852595
2026-04-26T15:20:01.458825+00:00,152,High,152.38360771968163
2026-04-26T15:20:01.865310+00:00,152,High,151.66852540377715
2026-04-26T15:20:02.277606+00:00,151,High,150.567967782644
2026-04-26T15:20:02.678577+00:00,151,High,151.29757744785078
2026-04-26T15:20:03.072477+00:00,151,High,150.60830421349553
2026-04-26T15:20:03.463641+00:00,150,High,150.12581294944687
2026-04-26T15:20:03.855008+00:00,150,High,150.3880690646128
2026-04-26T15:20:04.260696+00:00,153,High,152.67164834522896
2026-04-26T15:20:04.687020+00:00,152,High,152.47015384166028
2026-04-26T15:20:05.096591+00:00,153,High,152.92910768916218
2026-04-26T15:20:05.512278+00:00,153,High,153.25037538241352
2026-04-26T15:20:05.917199+00:00,156,High,155.57526276768945
2026-04-26T15:20:06.313989+00:00,155,High,154.8026839373826
2026-04-26T15:20:06.715445+00:00,155,High,154.8618787561678
2026-04-26T15:20:07.117625+00:00,154,High,154.30331512931747
2026-04-26T15:20:07.517661+00:00,156,High,155.7123205905222
2026-04-26T15:20:07.924674+00:00,155,High,155.19862441336554
2026-04-26T15:20:08.324985+00:00,154,High,154.23903708935586
2026-04-26T15:20:08.716337+00:00,154,High,154.4673259625491
2026-04-26T15:20:09.116422+00:00,155,High,154.62712817378434
2026-04-26T15:20:09.514094+00:00,155,High,154.73898972164903
2026-04-26T15:20:09.906100+00:00,154,High,153.6172928051543
2026-04-26T15:20:10.300242+00:00,153,High,152.532104963608
2026-04-26T15:20:10.701373+00:00,152,High,152.07247347452557
2026-04-26T15:20:11.096250+00:00,151,High,150.55073143216788
2026-04-26T15:20:11.495961+00:00,149,High,149.1855120025175
2026-04-26T15:20:11.905055+00:00,148,High,148.22985840176224
2026-04-26T15:20:12.322175+00:00,148,High,147.86090088123356
2026-04-26T15:20:12.730680+00:00,147,High,146.70263061686347
2026-04-26T15:20:13.126030+00:00,147,High,147.09184143180443
2026-04-26T15:20:13.519370+00:00,147,High,147.3642890022631
2026-04-26T15:20:13.964721+00:00,148,High,148.15500230158415
2026-04-26T15:20:14.374572+00:00,147,High,147.2085016111089
2026-04-26T15:20:14.792867+00:00,147,High,147.44595112777623
2026-04-26T15:20:15.193618+00:00,147,High,147.01216578944334
2026-04-26T15:20:15.595034+00:00,148,High,147.90851605261034
2026-04-26T15:20:16.009839+00:00,148,High,147.63596123682723
2026-04-26T15:20:16.393039+00:00,148,High,147.74517286577904
2026-04-26T15:20:16.793657+00:00,148,High,148.4216210060453
2026-04-26T15:20:17.189512+00:00,150,High,150.3951347042317
2026-04-26T15:20:17.578072+00:00,151,High,150.57659429296217
2026-04-26T15:20:17.989270+00:00,151,High,150.7036160050735
2026-04-26T15:20:18.394905+00:00,150,High,150.49253120355144
2026-04-26T15:20:18.798612+00:00,151,High,150.644771842486
2026-04-26T15:20:19.189166+00:00,150,High,149.8513402897402
2026-04-26T15:20:19.574642+00:00,150,High,149.89593820281812
2026-04-26T15:20:19.975108+00:00,149,High,149.02715674197268
2026-04-26T15:20:20.385291+00:00,149,High,148.71900971938086
2026-04-26T15:20:20.786158+00:00,148,High,147.6033068035666
2026-04-26T15:20:21.187524+00:00,148,High,148.3223147624966
2026-04-26T15:20:21.589568+00:00,148,High,147.92562033374762
2026-04-26T15:20:21.990458+00:00,149,High,148.84793423362333
2026-04-26T15:20:22.378034+00:00,148,High,147.69355396353632
2026-04-26T15:20:22.769173+00:00,147,High,147.1854877744754
2026-04-26T15:20:23.169455+00:00,146,High,145.92984144213278
2026-04-26T15:20:23.562418+00:00,146,High,146.25088900949294
2026-04-26T15:20:23.955741+00:00,146,High,146.17562230664504
2026-04-26T15:20:24.358128+00:00,146,High,146.42293561465152
2026-04-26T15:22:38.451160+00:00,43,High,42.9
2026-04-26T15:22:38.889578+00:00,74,High,73.53
2026-04-26T15:22:39.259621+00:00,94,High,94.071
2026-04-26T15:22:39.591177+00:00,108,High,108.4497
2026-04-26T15:22:39.940106+00:00,119,High,118.51479
2026-04-26T15:22:40.302582+00:00,126,High,125.56035299999999
2026-04-26T15:22:40.665707+00:00,130,High,130.19224709999997
2026-04-26T15:22:41.024730+00:00,134,High,133.73457297
2026-04-26T15:22:41.374027+00:00,136,High,136.214201079
2026-04-26T15:22:41.739303+00:00,138,High,137.64994075529998
2026-04-26T15:22:42.095204+00:00,138,High,138.05495852871
2026-04-26T15:22:42.428267+00:00,139,High,138.638470970097
2026-04-26T15:22:42.798705+00:00,139,High,138.74692967906788
2026-04-26T15:22:43.272754+00:00,140,High,140.0228507753475
2026-04-26T15:22:43.810810+00:00,139,High,139.41599554274325
2026-04-26T15:22:44.379375+00:00,139,High,138.99119687992027
2026-04-26T15:22:44.928539+00:00,138,High,138.39383781594418
2026-04-26T15:22:45.454256+00:00,138,High,137.67568647116093
2026-04-26T15:22:45.954743+00:00,137,High,137.17298052981266
2026-04-26T15:22:46.449213+00:00,137,High,137.12108637086885
2026-04-26T15:22:46.975339+00:00,138,High,137.68476045960819
2026-04-26T15:22:47.510311+00:00,139,High,138.67933232172572
2026-04-26T15:22:48.028573+00:00,139,High,138.775532625208
2026-04-26T15:22:48.539511+00:00,139,High,139.4428728376456
2026-04-26T15:22:49.055479+00:00,139,High,139.31001098635193
2026-04-26T15:22:49.501019+00:00,141,High,140.71700769044634
2026-04-26T15:22:50.003348+00:00,141,High,141.40190538331242
2026-04-26T15:22:50.520964+00:00,141,High,141.2813337683187
2026-04-26T15:22:51.052628+00:00,140,High,139.69693363782307
2026-04-26T15:22:51.548523+00:00,140,High,139.78785354647613
2026-04-26T15:22:52.079728+00:00,139,High,138.95149748253328
2026-04-26T15:22:52.567231+00:00,139,High,138.66604823777328
2026-04-26T15:22:53.102534+00:00,138,High,138.16623376644128
2026-04-26T15:22:53.535020+00:00,138,High,138.11636363650888
2026-04-26T15:22:53.942070+00:00,137,High,136.5814545455562
2026-04-26T15:22:54.339408+00:00,136,High,136.10701818188932
2026-04-26T15:22:54.748599+00:00,137,High,136.9749127273225
2026-04-26T15:22:55.177274+00:00,138,High,138.48243890912576
2026-04-26T15:22:55.574543+00:00,140,High,139.837707236388
2026-04-26T15:22:55.980245+00:00,141,High,141.0863950654716
2026-04-26T15:22:56.378654+00:00,142,High,141.6604765458301
2026-04-26T15:22:56.972078+00:00,142,High,142.36233358208108
2026-04-26T15:22:57.401284+00:00,142,High,141.65363350745673
2026-04-26T15:22:57.794368+00:00,141,High,141.4575434552197
2026-04-26T15:22:58.178798+00:00,141,High,140.72028041865377
2026-04-26T15:22:58.564793+00:00,141,High,140.50419629305765
2026-04-26T15:22:58.955203+00:00,141,High,140.95293740514035
2026-04-26T15:22:59.335962+00:00,141,High,141.26705618359824
2026-04-26T15:22:59.732214+00:00,141,High,140.88693932851876
2026-04-26T15:23:00.137470+00:00,142,High,141.82085752996312
2026-04-26T15:23:00.698713+00:00,142,High,141.87460027097418
2026-04-26T15:23:01.408396+00:00,142,High,141.61222018968192
2026-04-26T15:23:01.913377+00:00,141,High,140.52855413277734
2026-04-26T15:23:02.424501+00:00,141,High,141.26998789294413
2026-04-26T15:23:02.906547+00:00,141,High,140.88899152506087
2026-04-26T15:23:03.380510+00:00,142,High,141.8222940675426
2026-04-26T15:23:03.851502+00:00,140,High,140.37560584727981
2026-04-26T15:23:04.370062+00:00,140,High,140.26292409309588
2026-04-26T15:23:04.841336+00:00,140,High,140.1840468651671
2026-04-26T15:23:05.359893+00:00,140,High,140.42883280561693
2026-04-26T15:23:05.864251+00:00,141,High,141.20018296393184
2026-04-26T15:23:06.405971+00:00,142,High,142.0401280747523
2026-04-26T15:23:06.951495+00:00,142,High,142.0280896523266
2026-04-26T15:23:07.469531+00:00,141,High,141.4196627566286
2026-04-26T15:23:07.933615+00:00,141,High,140.99376392964
2026-04-26T15:23:08.395322+00:00,141,High,141.295634750748
2026-04-26T15:23:08.849548+00:00,142,High,141.5069443255236
2026-04-26T15:23:09.317641+00:00,142,High,141.6548610278665
2026-04-26T15:23:09.775922+00:00,141,High,141.45840271950652
2026-04-26T15:23:10.239949+00:00,142,High,142.22088190365454
2026-04-26T15:23:10.718907+00:00,141,High,141.25461733255818
2026-04-26T15:23:11.204270+00:00,142,High,141.77823213279072
2026-04-26T15:23:11.681585+00:00,142,High,142.1447624929535
2026-04-26T15:23:12.172330+00:00,143,High,142.70133374506744
2026-04-26T15:23:12.850457+00:00,143,High,143.39093362154722
2026-04-26T15:23:13.509985+00:00,144,High,143.57365353508305
2026-04-26T15:23:14.366640+00:00,143,High,143.10155747455812
2026-04-26T15:23:15.413853+00:00,143,High,143.37109023219068
2026-04-26T15:23:16.084718+00:00,143,High,143.25976316253346
2026-04-26T15:23:16.769547+00:00,142,High,142.28183421377344
2026-04-26T15:23:17.947386+00:00,142,High,142.1972839496414
2026-04-26T15:23:18.562207+00:00,142,High,142.43809876474896
2026-04-26T15:23:19.305777+00:00,142,High,141.70666913532426
2026-04-26T15:23:19.936773+00:00,140,High,140.29466839472698
2026-04-26T15:23:20.623924+00:00,141,High,141.40626787630887
2026-04-26T15:23:21.561932+00:00,141,High,141.28438751341622
2026-04-26T15:23:22.228024+00:00,141,High,141.49907125939134
2026-04-26T15:23:22.882049+00:00,142,High,142.24934988157392
2026-04-26T15:23:23.526398+00:00,143,High,142.77454491710174
2026-04-26T15:23:24.249914+00:00,143,High,142.8421814419712
2026-04-26T15:23:24.860938+00:00,144,High,143.78952700937984
2026-04-26T15:23:25.456754+00:00,144,High,143.55266890656588
2026-04-26T15:23:26.101538+00:00,143,High,143.3868682345961
2026-04-26T15:23:26.864357+00:00,142,High,142.37080776421726
2026-04-26T15:23:27.450789+00:00,142,High,142.25956543495207
2026-04-26T15:23:28.086245+00:00,141,High,141.28169580446644
2026-04-26T15:23:28.816644+00:00,143,High,142.69718706312648
2026-04-26T15:23:29.502770+00:00,143,High,143.08803094418852
2026-04-26T15:23:30.099690+00:00,144,High,144.26162166093195
2026-04-26T15:23:30.886109+00:00,145,High,144.78313516265234
2026-04-26T15:23:31.786257+00:00,146,High,146.04819461385662
2026-04-26T15:23:32.977605+00:00,145,High,145.43373622969963
2026-04-26T15:23:33.596890+00:00,146,High,146.20361536078974
2026-04-26T15:23:34.214171+00:00,146,High,145.84253075255282
2026-04-26T15:23:34.924672+00:00,147,High,147.08977152678696
2026-04-26T15:23:35.601613+00:00,146,High,146.16284006875085
2026-04-26T15:23:36.226314+00:00,146,High,146.4139880481256
2026-04-26T15:23:36.826434+00:00,146,High,145.9897916336879
2026-04-26T15:23:37.556329+00:00,147,High,146.89285414358153
2026-04-26T15:23:38.236471+00:00,147,High,146.92499790050707
2026-04-26T15:23:39.348433+00:00,147,High,146.64749853035494
2026-04-26T15:23:40.076377+00:00,146,High,146.45324897124846
2026-04-26T15:23:40.872404+00:00,147,High,146.9172742798739
2026-04-26T15:23:41.603694+00:00,146,High,145.74209199591172
2026-04-26T15:23:42.206416+00:00,145,High,144.6194643971382
2026-04-26T15:23:42.862302+00:00,144,High,144.4336250779967
2026-04-26T15:23:43.657741+00:00,145,High,145.2035375545977
2026-04-26T15:23:44.938457+00:00,144,High,144.24247628821837
2026-04-26T15:23:45.712930+00:00,145,High,144.76973340175283
2026-04-26T15:23:46.448665+00:00,145,High,145.13881338122695
2026-04-26T15:23:47.734688+00:00,147,High,146.89716936685886
2026-04-26T15:23:48.462718+00:00,148,High,147.5280185568012
2026-04-26T15:23:49.060413+00:00,150,High,149.76961298976084
2026-04-26T15:23:49.642922+00:00,150,High,150.1387290928326
2026-04-26T15:23:50.210060+00:00,151,High,151.2971103649828
2026-04-26T15:23:50.705455+00:00,151,High,151.20797725548795
2026-04-26T15:23:51.201516+00:00,151,High,151.14558407884155
2026-04-26T15:23:51.689857+00:00,151,High,150.80190885518908
2026-04-26T15:23:52.189428+00:00,150,High,149.96133619863235
2026-04-26T15:23:52.585225+00:00,148,High,148.17293533904262
2026-04-26T15:23:52.980577+00:00,147,High,146.92105473732983
2026-04-26T15:23:53.382078+00:00,145,High,145.14473831613088
2026-04-26T15:23:53.791875+00:00,145,High,144.8013168212916
2026-04-26T15:23:54.211926+00:00,144,High,143.9609217749041
2026-04-26T15:23:54.612050+00:00,144,High,143.67264524243288
2026-04-26T15:23:55.021416+00:00,143,High,143.170851669703
2026-04-26T15:23:55.445244+00:00,145,High,144.6195961687921
2026-04-26T15:23:55.862057+00:00,145,High,145.03371731815446
2026-04-26T15:23:56.282456+00:00,146,High,145.62360212270812
2026-04-26T15:23:56.719271+00:00,147,High,146.9365214858957
2026-04-26T15:23:57.155148+00:00,149,High,149.05556504012696
2026-04-26T15:23:57.592837+00:00,149,High,149.33889552808887
2026-04-26T15:23:58.006383+00:00,151,High,150.7372268696622
2026-04-26T15:23:58.417886+00:00,152,High,151.71605880876353
2026-04-26T15:23:58.834073+00:00,154,High,154.20124116613448
2026-04-26T15:23:59.236661+00:00,154,High,153.54086881629414
2026-04-26T15:23:59.643253+00:00,153,High,152.7786081714059
2026-04-26T15:24:00.039895+00:00,152,High,151.94502571998413
2026-04-26T15:24:00.445216+00:00,153,High,152.56151800398888
2026-04-26T15:24:00.835236+00:00,152,High,152.3930626027922
2026-04-26T15:24:01.234797+00:00,153,High,152.57514382195455
2026-04-26T15:24:01.638668+00:00,152,High,152.40260067536818
2026-04-26T15:24:02.037587+00:00,153,High,152.58182047275773
2026-04-26T15:24:02.418494+00:00,153,High,153.0072743309304
2026-04-26T15:24:02.806268+00:00,153,High,153.00509203165126
2026-04-26T15:24:03.194975+00:00,152,High,152.10356442215587
2026-04-26T15:24:03.578575+00:00,152,High,152.0724950955091
2026-04-26T15:24:03.968282+00:00,151,High,151.45074656685637
2026-04-26T15:24:04.448304+00:00,153,High,152.51552259679946
2026-04-26T15:24:04.925835+00:00,151,High,151.4608658177596
2026-04-26T15:24:05.417722+00:00,153,High,152.52260607243173
2026-04-26T15:24:05.908230+00:00,151,High,151.4658242507022
2026-04-26T15:24:06.437921+00:00,152,High,151.62607697549154
2026-04-26T15:24:06.914253+00:00,151,High,150.83825388284407
2026-04-26T15:24:07.420267+00:00,152,High,152.08677771799086
2026-04-26T15:24:08.004469+00:00,150,High,150.2607444025936
2026-04-26T15:24:08.487404+00:00,150,High,149.8825210818155
2026-04-26T15:26:51.899619+00:00,43,High,42.9
2026-04-26T15:26:52.304789+00:00,74,High,73.53
2026-04-26T15:26:52.620613+00:00,94,High,94.071
2026-04-26T15:26:52.967224+00:00,108,High,108.4497
2026-04-26T15:26:53.312498+00:00,119,High,118.51479
2026-04-26T15:26:53.634921+00:00,126,High,125.56035299999999
2026-04-26T15:26:53.989928+00:00,130,High,130.19224709999997
2026-04-26T15:26:54.341410+00:00,134,High,133.73457297
2026-04-26T15:26:54.744091+00:00,136,High,136.214201079
2026-04-26T15:26:55.145677+00:00,138,High,137.64994075529998
2026-04-26T15:26:55.567741+00:00,138,High,138.05495852871
2026-04-26T15:26:55.980917+00:00,139,High,138.638470970097
2026-04-26T15:26:56.381040+00:00,139,High,138.74692967906788
2026-04-26T15:26:56.773761+00:00,140,High,140.0228507753475
2026-04-26T15:26:57.198285+00:00,139,High,139.41599554274325
2026-04-26T15:26:57.602765+00:00,139,High,138.99119687992027
2026-04-26T15:26:58.018303+00:00,138,High,138.39383781594418
2026-04-26T15:26:58.428439+00:00,138,High,137.67568647116093
2026-04-26T15:26:58.849364+00:00,137,High,137.17298052981266
2026-04-26T15:26:59.266383+00:00,137,High,137.12108637086885
2026-04-26T15:26:59.658349+00:00,138,High,137.68476045960819
2026-04-26T15:27:00.075166+00:00,139,High,138.67933232172572
2026-04-26T15:27:00.472447+00:00,139,High,138.775532625208
2026-04-26T15:27:00.873112+00:00,139,High,139.4428728376456
2026-04-26T15:27:01.258808+00:00,139,High,139.31001098635193
2026-04-26T15:27:01.657199+00:00,141,High,140.71700769044634
2026-04-26T15:27:02.056417+00:00,141,High,141.40190538331242
2026-04-26T15:27:02.459824+00:00,141,High,141.2813337683187
2026-04-26T15:27:02.893415+00:00,140,High,139.69693363782307
2026-04-26T15:27:03.333049+00:00,140,High,139.78785354647613
2026-04-26T15:27:03.778130+00:00,139,High,138.95149748253328
2026-04-26T15:27:04.202802+00:00,139,High,138.66604823777328
2026-04-26T15:27:04.643637+00:00,138,High,138.16623376644128
2026-04-26T15:27:05.100608+00:00,138,High,138.11636363650888
2026-04-26T15:27:05.537043+00:00,137,High,136.5814545455562
2026-04-26T15:27:06.005526+00:00,136,High,136.10701818188932
2026-04-26T15:27:06.454465+00:00,137,High,136.9749127273225
2026-04-26T15:27:06.925773+00:00,138,High,138.48243890912576
2026-04-26T15:27:07.389990+00:00,140,High,139.837707236388
2026-04-26T15:27:07.862482+00:00,141,High,141.0863950654716
2026-04-26T15:27:08.332308+00:00,142,High,141.6604765458301
2026-04-26T15:27:08.810650+00:00,142,High,142.36233358208108
2026-04-26T15:27:09.254356+00:00,142,High,141.65363350745673
2026-04-26T15:27:09.706657+00:00,141,High,141.4575434552197
2026-04-26T15:27:10.165759+00:00,141,High,140.72028041865377
2026-04-26T15:27:10.597478+00:00,141,High,140.50419629305765
2026-04-26T15:27:11.041755+00:00,141,High,140.95293740514035
2026-04-26T15:27:11.455557+00:00,141,High,141.26705618359824
2026-04-26T15:27:11.887622+00:00,141,High,140.88693932851876
2026-04-26T15:27:12.328924+00:00,142,High,141.82085752996312
2026-04-26T15:27:12.753529+00:00,142,High,141.87460027097418
2026-04-26T15:27:13.192862+00:00,142,High,141.61222018968192
2026-04-26T15:27:13.636657+00:00,141,High,140.52855413277734
2026-04-26T15:27:14.074808+00:00,141,High,141.26998789294413
2026-04-26T15:27:14.555299+00:00,141,High,140.88899152506087
2026-04-26T15:27:14.995411+00:00,142,High,141.8222940675426
2026-04-26T15:27:15.451499+00:00,140,High,140.37560584727981
2026-04-26T15:27:15.900088+00:00,140,High,140.26292409309588
2026-04-26T15:27:16.353522+00:00,140,High,140.1840468651671
2026-04-26T15:27:16.826108+00:00,140,High,140.42883280561693
2026-04-26T15:27:17.267485+00:00,141,High,141.20018296393184
2026-04-26T15:27:17.805546+00:00,142,High,142.0401280747523
2026-04-26T15:27:18.278727+00:00,142,High,142.0280896523266
2026-04-26T15:27:18.758535+00:00,141,High,141.4196627566286
2026-04-26T15:27:19.226486+00:00,141,High,140.99376392964
2026-04-26T15:27:19.689484+00:00,141,High,141.295634750748
2026-04-26T15:27:20.172980+00:00,142,High,141.5069443255236
2026-04-26T15:27:20.653340+00:00,142,High,141.6548610278665
2026-04-26T15:27:21.153210+00:00,141,High,141.45840271950652
2026-04-26T15:27:21.649077+00:00,142,High,142.22088190365454
2026-04-26T15:27:22.155793+00:00,141,High,141.25461733255818
2026-04-26T15:27:22.672587+00:00,142,High,141.77823213279072
2026-04-26T15:27:23.089408+00:00,142,High,142.1447624929535
2026-04-26T15:27:23.521958+00:00,143,High,142.70133374506744
2026-04-26T15:27:23.935711+00:00,143,High,143.39093362154722
2026-04-26T15:27:24.337902+00:00,144,High,143.57365353508305
2026-04-26T15:27:24.756193+00:00,143,High,143.10155747455812
2026-04-26T15:27:25.155860+00:00,143,High,143.37109023219068
2026-04-26T15:27:25.538779+00:00,143,High,143.25976316253346
2026-04-26T15:27:25.925826+00:00,142,High,142.28183421377344
2026-04-26T15:27:26.315475+00:00,142,High,142.1972839496414
2026-04-26T15:27:26.702774+00:00,142,High,142.43809876474896
2026-04-26T15:27:27.089416+00:00,142,High,141.70666913532426
2026-04-26T15:27:27.475399+00:00,140,High,140.29466839472698
2026-04-26T15:27:27.867461+00:00,141,High,141.40626787630887
2026-04-26T15:27:28.264589+00:00,141,High,141.28438751341622
2026-04-26T15:28:09.762202+00:00,43,High,42.9
2026-04-26T15:28:10.184302+00:00,74,High,73.53
2026-04-26T15:28:10.537093+00:00,94,High,94.071
2026-04-26T15:28:10.901429+00:00,108,High,108.4497
2026-04-26T15:28:11.243079+00:00,119,High,118.51479
2026-04-26T15:28:11.579719+00:00,126,High,125.56035299999999
2026-04-26T15:28:11.943482+00:00,130,High,130.19224709999997
2026-04-26T15:28:12.298240+00:00,134,High,133.73457297
2026-04-26T15:28:12.611296+00:00,136,High,136.214201079
2026-04-26T15:28:12.966404+00:00,138,High,137.64994075529998
2026-04-26T15:28:13.320003+00:00,138,High,138.05495852871
2026-04-26T15:28:13.632473+00:00,139,High,138.638470970097
2026-04-26T15:28:13.975537+00:00,139,High,138.74692967906788
2026-04-26T15:28:14.333511+00:00,140,High,140.0228507753475
2026-04-26T15:28:14.651489+00:00,139,High,139.41599554274325
2026-04-26T15:28:15.010784+00:00,139,High,138.99119687992027
2026-04-26T15:28:15.371454+00:00,138,High,138.39383781594418
2026-04-26T15:28:15.739015+00:00,138,High,137.67568647116093
2026-04-26T15:28:16.094735+00:00,137,High,137.17298052981266
2026-04-26T15:28:16.513223+00:00,137,High,137.12108637086885
2026-04-26T15:28:16.928313+00:00,138,High,137.68476045960819
2026-04-26T15:28:17.324298+00:00,139,High,138.67933232172572
2026-04-26T15:28:17.719219+00:00,139,High,138.775532625208
2026-04-26T15:28:18.122412+00:00,139,High,139.4428728376456
2026-04-26T15:28:18.511668+00:00,139,High,139.31001098635193
2026-04-26T15:28:18.915082+00:00,141,High,140.71700769044634
2026-04-26T15:28:19.326330+00:00,141,High,141.40190538331242
2026-04-26T15:28:19.730627+00:00,141,High,141.2813337683187
2026-04-26T15:28:20.137652+00:00,140,High,139.69693363782307
2026-04-26T15:28:20.531827+00:00,140,High,139.78785354647613
2026-04-26T15:28:20.940160+00:00,139,High,138.95149748253328
2026-04-26T15:28:21.360587+00:00,139,High,138.66604823777328
2026-04-26T15:28:21.769678+00:00,138,High,138.16623376644128
2026-04-26T15:28:22.206992+00:00,138,High,138.11636363650888
2026-04-26T15:28:22.638174+00:00,137,High,136.5814545455562
2026-04-26T15:28:23.054026+00:00,136,High,136.10701818188932
2026-04-26T15:28:23.459557+00:00,137,High,136.9749127273225
2026-04-26T15:28:23.851444+00:00,138,High,138.48243890912576
2026-04-26T15:28:24.267577+00:00,140,High,139.837707236388
2026-04-26T15:28:24.722613+00:00,141,High,141.0863950654716
2026-04-26T15:28:25.120874+00:00,142,High,141.6604765458301
2026-04-26T15:28:25.608437+00:00,142,High,142.36233358208108
2026-04-26T15:28:26.062295+00:00,142,High,141.65363350745673
2026-04-26T15:28:26.503391+00:00,141,High,141.4575434552197
2026-04-26T15:28:26.955299+00:00,141,High,140.72028041865377
2026-04-26T15:28:27.393732+00:00,141,High,140.50419629305765
2026-04-26T15:28:27.843443+00:00,141,High,140.95293740514035
2026-04-26T15:28:28.258636+00:00,141,High,141.26705618359824
2026-04-26T15:28:28.723514+00:00,141,High,140.88693932851876
2026-04-26T15:28:29.179604+00:00,142,High,141.82085752996312
2026-04-26T15:28:29.626656+00:00,142,High,141.87460027097418
2026-04-26T15:28:30.085928+00:00,142,High,141.61222018968192
2026-04-26T15:28:30.526347+00:00,141,High,140.52855413277734
2026-04-26T15:28:30.989550+00:00,141,High,141.26998789294413
2026-04-26T15:28:31.431492+00:00,141,High,140.88899152506087
2026-04-26T15:28:31.879187+00:00,142,High,141.8222940675426
2026-04-26T15:28:32.330721+00:00,140,High,140.37560584727981
2026-04-26T15:28:32.755253+00:00,140,High,140.26292409309588
2026-04-26T15:28:33.202852+00:00,140,High,140.1840468651671
2026-04-26T15:28:33.649578+00:00,140,High,140.42883280561693
2026-04-26T15:28:34.109079+00:00,141,High,141.20018296393184
2026-04-26T15:28:34.564065+00:00,142,High,142.0401280747523
2026-04-26T15:28:35.010875+00:00,142,High,142.0280896523266
2026-04-26T15:28:35.447539+00:00,141,High,141.4196627566286
2026-04-26T15:28:35.880650+00:00,141,High,140.99376392964
2026-04-26T15:28:36.333008+00:00,141,High,141.295634750748
2026-04-26T15:28:36.750176+00:00,142,High,141.5069443255236
2026-04-26T15:28:37.176056+00:00,142,High,141.6548610278665
2026-04-26T15:28:37.595419+00:00,141,High,141.45840271950652
2026-04-26T15:28:38.026776+00:00,142,High,142.22088190365454
2026-04-26T15:28:38.452590+00:00,141,High,141.25461733255818
2026-04-26T15:28:38.877052+00:00,142,High,141.77823213279072
2026-04-26T15:28:39.274764+00:00,142,High,142.1447624929535
2026-04-26T15:28:39.658902+00:00,143,High,142.70133374506744
2026-04-26T15:28:40.051015+00:00,143,High,143.39093362154722
2026-04-26T15:28:40.433278+00:00,144,High,143.57365353508305
2026-04-26T15:28:40.846331+00:00,143,High,143.10155747455812
2026-04-26T15:28:41.246488+00:00,143,High,143.37109023219068
2026-04-26T15:28:41.631687+00:00,143,High,143.25976316253346
2026-04-26T15:28:42.046999+00:00,142,High,142.28183421377344
2026-04-26T15:28:42.449742+00:00,142,High,142.1972839496414
2026-04-26T15:28:42.866108+00:00,142,High,142.43809876474896
2026-04-26T15:28:43.263876+00:00,142,High,141.70666913532426
2026-04-26T15:28:43.660085+00:00,140,High,140.29466839472698
2026-04-26T15:29:48.123883+00:00,98,High,98.39999999999999
2026-04-26T15:29:48.344922+00:00,169,High,168.77999999999997
2026-04-26T15:29:48.476084+00:00,220,High,220.44599999999997
2026-04-26T15:29:48.610075+00:00,257,High,256.6122
2026-04-26T15:29:48.759721+00:00,281,High,281.32854
2026-04-26T15:29:48.919925+00:00,302,High,302.22997799999996
2026-04-26T15:29:49.063224+00:00,317,High,316.5609846
2026-04-26T15:29:49.212356+00:00,325,High,325.39268921999997
2026-04-26T15:29:49.362423+00:00,334,High,333.67488245399994
2026-04-26T15:29:49.499822+00:00,341,High,340.67241771779993
2026-04-26T15:29:49.638370+00:00,339,High,339.27069240245993
2026-04-26T15:29:49.774800+00:00,339,High,338.58948468172196
2026-04-26T15:29:49.920982+00:00,341,High,341.41263927720536
2026-04-26T15:29:50.060004+00:00,343,High,343.08884749404376
2026-04-26T15:29:50.197051+00:00,347,High,346.6621932458306
2026-04-26T15:29:50.340092+00:00,349,High,349.4635352720814
2026-04-26T15:29:50.472482+00:00,351,High,351.12447469045696
2026-04-26T15:29:50.605279+00:00,349,High,348.98713228331985
2026-04-26T15:29:50.758376+00:00,350,High,349.59099259832385
2026-04-26T15:29:50.893279+00:00,351,High,350.9136948188267
2026-04-26T15:29:51.018675+00:00,354,High,353.93958637317866
2026-04-26T15:29:51.137955+00:00,355,High,355.157710461225
2026-04-26T15:29:51.252128+00:00,358,High,357.8103973228575
2026-04-26T15:29:51.355417+00:00,357,High,357.26727812600024
2026-04-26T15:29:51.446511+00:00,356,High,356.28709468820017
2026-04-26T15:29:51.563086+00:00,356,High,355.6009662817401
2026-04-26T15:29:51.678118+00:00,356,High,356.02067639721804
2026-04-26T15:29:51.786889+00:00,354,High,353.9144734780526
2026-04-26T15:29:51.905649+00:00,351,High,350.6401314346368
2026-04-26T15:29:52.021282+00:00,348,High,348.04809200424575
2026-04-26T15:29:52.134461+00:00,346,High,346.233664402972
2026-04-26T15:29:52.251443+00:00,346,High,346.4635650820804
2026-04-26T15:29:52.355319+00:00,347,High,347.22449555745624
2026-04-26T15:29:52.442847+00:00,347,High,346.5571468902193
2026-04-26T15:29:52.745511+00:00,345,High,345.19000282315346
2026-04-26T15:29:52.901317+00:00,342,High,342.4330019762074
2026-04-26T15:29:53.044823+00:00,339,High,339.30310138334517
2026-04-26T15:29:53.187668+00:00,332,High,332.3121709683416
2026-04-26T15:29:53.343548+00:00,330,High,329.5185196778391
2026-04-26T15:29:53.477851+00:00,327,High,326.66296377448737
